symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
TECHM,INE669C01036,2022-04-19,NSE,EQ,EQ,buy,false,5.000000,1304.449951,80858604,1300000020921929,2022-04-19T15:07:09
MINDTREE,INE018I01017,2022-04-19,NSE,EQ,EQ,buy,false,2.000000,3663.000000,55191990,1200000022114489,2022-04-19T15:07:09
PERSISTENT,INE262H01013,2022-04-19,NSE,EQ,EQ,buy,false,1.000000,4207.000000,55191988,1200000022114483,2022-04-19T15:07:09
MPHASIS,INE356A01018,2022-04-19,NSE,EQ,EQ,buy,false,1.000000,2871.350098,55192007,1200000022114539,2022-04-19T15:07:10
MPHASIS,INE356A01018,2022-04-19,NSE,EQ,EQ,buy,false,1.000000,2871.350098,55192006,1200000022114539,2022-04-19T15:07:10
TRENT,INE849A01020,2022-04-25,NSE,EQ,EQ,buy,false,5.000000,1243.900024,79675939,1300000018706967,2022-04-25T14:42:06
TITAN,INE280A01028,2022-04-25,NSE,EQ,EQ,buy,false,3.000000,2454.199951,79675940,1300000018706986,2022-04-25T14:42:06
TCS,INE467B01029,2022-04-25,NSE,EQ,EQ,buy,false,4.000000,3556.399902,79675935,1300000018706956,2022-04-25T14:42:06
TATAELXSI,INE670A01012,2022-04-25,NSE,EQ,EQ,buy,false,1.000000,8028.700195,79675931,1300000018706951,2022-04-25T14:42:06
TATAPOWER,INE245A01021,2022-04-25,NSE,EQ,EQ,buy,false,19.000000,245.850006,79675941,1300000018706992,2022-04-25T14:42:06
VOLTAS,INE226A01021,2022-04-25,NSE,EQ,EQ,buy,false,6.000000,1237.099976,79675933,1300000018706953,2022-04-25T14:42:06
TATACHEM,INE092A01019,2022-04-25,NSE,EQ,EQ,buy,false,6.000000,936.049988,79675934,1300000018706954,2022-04-25T14:42:06
TATACONSUM,INE192A01025,2022-04-25,NSE,EQ,EQ,buy,false,12.000000,793.099976,79675932,1300000018706952,2022-04-25T14:42:06
TATASTEEL,INE081A01012,2022-04-25,NSE,EQ,EQ,buy,false,5.000000,1214.599976,79675937,1300000018706961,2022-04-25T14:42:06
TRENT,INE849A01020,2022-04-25,NSE,EQ,EQ,buy,false,2.000000,1243.550049,79675938,1300000018706967,2022-04-25T14:42:06
OFSS,INE881D01027,2022-04-27,NSE,EQ,EQ,buy,false,2.000000,3499.000000,55043233,1200000021303065,2022-04-27T15:19:05
LTI,INE214T01019,2022-04-27,NSE,EQ,EQ,buy,false,1.000000,4805.250000,55043235,1200000021303068,2022-04-27T15:19:05
MPHASIS,INE356A01018,2022-04-27,NSE,EQ,EQ,buy,false,2.000000,2797.399902,55043236,1200000021303070,2022-04-27T15:19:05
HCLTECH,INE860A01027,2022-04-27,NSE,EQ,EQ,buy,false,6.000000,1096.900024,30267132,1100000019566412,2022-04-27T15:19:05
KPITTECH,INE04I401011,2022-04-27,NSE,EQ,EQ,buy,false,7.000000,588.000000,55043234,1200000021303066,2022-04-27T15:19:05
TECHM,INE669C01036,2022-04-27,NSE,EQ,EQ,buy,false,5.000000,1260.300049,80602812,1300000021962658,2022-04-27T15:19:05
MINDTREE,INE018I01017,2022-04-27,NSE,EQ,EQ,buy,false,1.000000,3535.000000,55043232,1200000021303064,2022-04-27T15:19:05
COFORGE,INE591G01017,2022-04-27,NSE,EQ,EQ,buy,false,1.000000,4036.750000,5391893,1000000020787231,2022-04-27T15:19:05
INFY,INE009A01021,2022-04-27,NSE,EQ,EQ,buy,false,5.000000,1551.800049,30267129,1100000019566405,2022-04-27T15:19:05
WIPRO,INE075A01022,2022-04-27,NSE,EQ,EQ,buy,false,13.000000,517.599976,80602818,1300000021962666,2022-04-27T15:19:05
PERSISTENT,INE262H01013,2022-04-27,NSE,EQ,EQ,buy,false,1.000000,4063.199951,55043237,1200000021303074,2022-04-27T15:19:05
TCS,INE467B01029,2022-04-27,NSE,EQ,EQ,buy,false,2.000000,3562.600098,80602839,1300000021962752,2022-04-27T15:19:06
HDFC,INE001A01036,2022-04-27,NSE,EQ,EQ,buy,false,1.000000,2218.000000,30287204,1100000019609967,2022-04-27T15:19:53
HDFC,INE001A01036,2022-04-27,NSE,EQ,EQ,buy,false,3.000000,2218.000000,30287203,1100000019609967,2022-04-27T15:19:53
GODREJCP,INE102D01028,2022-04-27,NSE,EQ,EQ,buy,false,12.000000,792.650024,30287202,1100000019609963,2022-04-27T15:19:53
KOTAKBANK,INE237A01028,2022-04-27,NSE,EQ,EQ,buy,false,7.000000,1741.099976,55059888,1200000021344549,2022-04-27T15:19:53
HDFCBANK,INE040A01034,2022-04-27,NSE,EQ,EQ,buy,false,16.000000,1372.400024,30287205,1100000019609968,2022-04-27T15:19:53
ITC,INE154A01025,2022-04-27,NSE,EQ,EQ,buy,false,3.000000,257.750000,30287201,1100000019609960,2022-04-27T15:19:53
ASTRAL,INE006I01046,2022-05-04,NSE,EQ,EQ,buy,false,4.000000,2052.250000,2934173,1000000012247350,2022-05-04T12:38:25
ASTRAL,INE006I01046,2022-05-04,NSE,EQ,EQ,buy,false,1.000000,2052.250000,2934174,1000000012247350,2022-05-04T12:38:25
WIPRO,INE075A01022,2022-05-04,NSE,EQ,EQ,buy,false,20.000000,495.549988,78544924,1300000013478289,2022-05-04T12:38:25
IEX,INE022Q01020,2022-05-04,NSE,EQ,EQ,buy,false,40.000000,205.050003,28115840,1100000012205104,2022-05-04T12:38:25
DEEPAKNTR,INE288B01029,2022-05-06,NSE,EQ,EQ,buy,false,6.000000,2050.850098,28605333,1100000015690181,2022-05-06T12:44:55
BAJFINANCE,INE296A01024,2022-05-06,NSE,EQ,EQ,buy,false,3.000000,6047.250000,3208493,1000000016176418,2022-05-06T12:44:55
LAURUSLABS,INE947Q01028,2022-05-10,NSE,EQ,EQ,buy,false,17.000000,525.099976,54397555,1200000022416585,2022-05-10T15:17:49
LAURUSLABS,INE947Q01028,2022-05-10,NSE,EQ,EQ,buy,false,2.000000,525.099976,54397557,1200000022416585,2022-05-10T15:17:49
BSOFT,INE836A01035,2022-05-10,NSE,EQ,EQ,buy,false,17.000000,376.950012,4443802,1000000020437197,2022-05-10T15:17:49
BSOFT,INE836A01035,2022-05-10,NSE,EQ,EQ,buy,false,13.000000,376.950012,4443803,1000000020437197,2022-05-10T15:17:49
LAURUSLABS,INE947Q01028,2022-05-10,NSE,EQ,EQ,buy,false,1.000000,525.099976,54397556,1200000022416585,2022-05-10T15:17:49
POLYPLEX,INE633B01018,2022-05-10,NSE,EQ,EQ,buy,false,3.000000,2452.850098,54397554,1200000022416571,2022-05-10T15:17:49
TANLA,INE483C01032,2022-05-10,NSE,EQ,EQ,buy,false,8.000000,1229.000000,81304623,1300000023682468,2022-05-10T15:17:49
TITAN,INE280A01028,2022-05-10,NSE,EQ,EQ,buy,false,6.000000,2130.050049,81304625,1300000023682471,2022-05-10T15:17:49
INFY,INE009A01021,2022-05-16,NSE,EQ,EQ,buy,false,6.000000,1502.949951,25260586,1100000000996312,2022-05-16T09:20:48
HCLTECH,INE860A01027,2022-05-16,NSE,EQ,EQ,buy,false,6.000000,1061.250000,25260585,1100000000996310,2022-05-16T09:20:48
MINDTREE,INE018I01017,2022-05-16,NSE,EQ,EQ,buy,false,2.000000,2986.800049,50211395,1200000000879886,2022-05-16T09:20:48
WIPRO,INE075A01022,2022-05-16,NSE,EQ,EQ,buy,false,17.000000,471.549988,75333487,1300000001086576,2022-05-16T09:20:48
PERSISTENT,INE262H01013,2022-05-16,NSE,EQ,EQ,buy,false,2.000000,3632.300049,50211398,1200000000879911,2022-05-16T09:20:48
MPHASIS,INE356A01018,2022-05-16,NSE,EQ,EQ,buy,false,3.000000,2464.500000,50211397,1200000000879905,2022-05-16T09:20:48
HCLTECH,INE860A01027,2022-05-16,NSE,EQ,EQ,buy,false,1.000000,1061.199951,25260584,1100000000996310,2022-05-16T09:20:48
COFORGE,INE591G01017,2022-05-16,NSE,EQ,EQ,buy,false,1.000000,3779.399902,311181,1000000000982812,2022-05-16T09:20:48
KPITTECH,INE04I401011,2022-05-16,NSE,EQ,EQ,buy,false,16.000000,504.250000,50211399,1200000000879913,2022-05-16T09:20:48
TECHM,INE669C01036,2022-05-16,NSE,EQ,EQ,buy,false,4.000000,1193.050049,75333491,1300000001086583,2022-05-16T09:20:48
TCS,INE467B01029,2022-05-16,NSE,EQ,EQ,buy,false,4.000000,3412.449951,75333489,1300000001086580,2022-05-16T09:20:48
LTI,INE214T01019,2022-05-16,NSE,EQ,EQ,buy,false,2.000000,4150.000000,50211400,1200000000879915,2022-05-16T09:20:48
TECHM,INE669C01036,2022-05-16,NSE,EQ,EQ,buy,false,2.000000,1193.000000,75333490,1300000001086583,2022-05-16T09:20:48
OFSS,INE881D01027,2022-05-16,NSE,EQ,EQ,buy,false,3.000000,3211.449951,50211396,1200000000879904,2022-05-16T09:20:48
AFFLE,INE00WC01027,2022-06-08,NSE,EQ,EQ,buy,false,5.000000,1002.450012,3313040,1000000016279124,2022-06-08T15:00:41
MUTHOOTFIN,INE414G01012,2022-06-08,NSE,EQ,EQ,buy,false,5.000000,1075.750000,53938561,1200000019217027,2022-06-08T15:00:41
IEX,INE022Q01020,2022-06-08,NSE,EQ,EQ,buy,false,25.000000,176.300003,28966609,1100000017658083,2022-06-08T15:00:41
GMMPFAUDLR,INE541A01023,2022-06-08,NSE,EQ,EQ,buy,false,1.000000,4030.899902,28966608,1100000017658081,2022-06-08T15:00:41
BERGEPAINT,INE463A01038,2022-06-08,NSE,EQ,EQ,buy,false,9.000000,580.750000,3313051,1000000016279154,2022-06-08T15:00:41
ASTRAL,INE006I01046,2022-06-08,NSE,EQ,EQ,buy,false,3.000000,1684.050049,3313037,1000000016279114,2022-06-08T15:00:41
HAPPSTMNDS,INE419U01012,2022-06-08,NSE,EQ,EQ,buy,false,4.000000,914.400024,28966617,1100000017658124,2022-06-08T15:00:41
ASIANPAINT,INE021A01026,2022-06-08,NSE,EQ,EQ,buy,false,6.000000,2708.750000,3313057,1000000016279173,2022-06-08T15:00:41
CDSL,INE736A01011,2022-06-08,NSE,EQ,EQ,buy,false,5.000000,1140.000000,3313039,1000000016279123,2022-06-08T15:00:41
DEEPAKNTR,INE288B01029,2022-06-08,NSE,EQ,EQ,buy,false,2.000000,1798.800049,28966611,1100000017658089,2022-06-08T15:00:41
RELAXO,INE131B01039,2022-06-08,NSE,EQ,EQ,buy,false,4.000000,993.599976,78559072,1300000016588928,2022-06-08T15:00:41
DIVISLAB,INE361B01024,2022-06-08,NSE,EQ,EQ,buy,false,3.000000,3497.500000,28966610,1100000017658088,2022-06-08T15:00:41
DEEPAKNTR,INE288B01029,2022-06-08,NSE,EQ,EQ,buy,false,3.000000,1798.949951,28966612,1100000017658089,2022-06-08T15:00:41
RELAXO,INE131B01039,2022-06-08,NSE,EQ,EQ,buy,false,1.000000,993.599976,78559073,1300000016588928,2022-06-08T15:00:41
SRF,INE647A01010,2022-06-08,NSE,EQ,EQ,buy,false,4.000000,2260.899902,78559065,1300000016588878,2022-06-08T15:00:41
PIDILITIND,INE318A01026,2022-06-08,NSE,EQ,EQ,buy,false,3.000000,2099.899902,53938556,1200000019216996,2022-06-08T15:00:41
PIDILITIND,INE318A01026,2022-06-08,NSE,EQ,EQ,buy,false,2.000000,2099.899902,53938557,1200000019216996,2022-06-08T15:00:41
ALKYLAMINE,INE150B01039,2022-06-08,NSE,EQ,EQ,buy,false,2.000000,2624.000000,3313038,1000000016279115,2022-06-08T15:00:41
COFORGE,INE591G01017,2022-06-10,NSE,EQ,EQ,buy,false,2.000000,3474.050049,2652583,1000000013050153,2022-06-10T14:47:15
TECHM,INE669C01036,2022-06-10,NSE,EQ,EQ,buy,false,6.000000,1109.250000,78433930,1300000014657986,2022-06-10T14:47:15
HCLTECH,INE860A01027,2022-06-10,NSE,EQ,EQ,buy,false,6.000000,1013.299988,28537112,1100000014335891,2022-06-10T14:47:15
LTI,INE214T01019,2022-06-10,NSE,EQ,EQ,buy,false,1.000000,4332.500000,52860615,1200000014422878,2022-06-10T14:47:15
MINDTREE,INE018I01017,2022-06-10,NSE,EQ,EQ,buy,false,1.000000,3069.800049,52860614,1200000014422877,2022-06-10T14:47:15
TCS,INE467B01029,2022-06-10,NSE,EQ,EQ,buy,false,2.000000,3369.000000,78433931,1300000014657988,2022-06-10T14:47:15
PERSISTENT,INE262H01013,2022-06-10,NSE,EQ,EQ,buy,false,2.000000,3505.600098,52860612,1200000014422873,2022-06-10T14:47:15
MPHASIS,INE356A01018,2022-06-10,NSE,EQ,EQ,buy,false,1.000000,2526.550049,52860618,1200000014422887,2022-06-10T14:47:15
INFY,INE009A01021,2022-06-10,NSE,EQ,EQ,buy,false,4.000000,1479.000000,28537111,1100000014335890,2022-06-10T14:47:15
WIPRO,INE075A01022,2022-06-10,NSE,EQ,EQ,buy,false,11.000000,461.450012,78433932,1300000014658002,2022-06-10T14:47:15
KPITTECH,INE04I401011,2022-06-10,NSE,EQ,EQ,buy,false,6.000000,513.799988,52860613,1200000014422874,2022-06-10T14:47:15
OFSS,INE881D01027,2022-06-10,NSE,EQ,EQ,buy,false,2.000000,3184.550049,52860617,1200000014422883,2022-06-10T14:47:15
DEEPAKNTR,INE288B01029,2022-06-13,NSE,EQ,EQ,buy,false,3.000000,1848.750000,26672819,1100000006603944,2022-06-13T10:38:26
HAPPSTMNDS,INE419U01012,2022-06-13,NSE,EQ,EQ,buy,false,5.000000,871.849976,26703450,1100000006725487,2022-06-13T10:40:48
TANLA,INE483C01032,2022-06-13,NSE,EQ,EQ,buy,false,4.000000,1219.000000,76865969,1300000007406040,2022-06-13T10:40:48
IEX,INE022Q01020,2022-06-13,NSE,EQ,EQ,buy,false,24.000000,180.100006,26703449,1100000006725483,2022-06-13T10:40:48
BAJFINANCE,INE296A01024,2022-06-13,NSE,EQ,EQ,buy,false,4.000000,5399.850098,1387369,1000000006345253,2022-06-13T10:40:48
HEIDELBERG,INE578A01017,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,175.149994,25553493,1100000002532159,2022-06-16T09:44:27
HEIDELBERG,INE578A01017,2022-06-16,NSE,EQ,EQ,sell,false,4.000000,175.199997,25553492,1100000002532159,2022-06-16T09:44:27
AMBUJACEM,INE079A01024,2022-06-16,NSE,EQ,EQ,sell,false,7.000000,362.049988,537093,1000000002530297,2022-06-16T09:44:27
HEIDELBERG,INE578A01017,2022-06-16,NSE,EQ,EQ,sell,false,10.000000,175.199997,25553491,1100000002532159,2022-06-16T09:44:27
ADANIPORTS,INE742F01042,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,707.599976,537699,1000000002533184,2022-06-16T09:44:29
JKCEMENT,INE823G01014,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,2135.100098,50564233,1200000002712709,2022-06-16T09:44:29
GPPL,INE517F01014,2022-06-16,NSE,EQ,EQ,buy,false,11.000000,76.699997,25553947,1100000002534642,2022-06-16T09:44:29
RAMCOCEM,INE331A01037,2022-06-16,NSE,EQ,EQ,buy,false,2.000000,603.650024,75641540,1300000002766775,2022-06-16T09:44:29
SIEMENS,INE003A01024,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,2411.000000,75641546,1300000002766788,2022-06-16T09:44:29
GODREJCP,INE102D01028,2022-06-16,NSE,EQ,EQ,sell,false,12.000000,741.549988,25606631,1100000002786720,2022-06-16T09:48:49
KOTAKBANK,INE237A01028,2022-06-16,NSE,EQ,EQ,sell,false,7.000000,1734.949951,50618747,1200000002999160,2022-06-16T09:48:49
HDFCBANK,INE040A01034,2022-06-16,NSE,EQ,EQ,sell,false,16.000000,1315.000000,25606630,1100000002786719,2022-06-16T09:48:49
HDFC,INE001A01036,2022-06-16,NSE,EQ,EQ,sell,false,3.000000,2122.300049,25606627,1100000002786715,2022-06-16T09:48:49
RELIANCE,INE002A01018,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,2633.550049,75700046,1300000003034691,2022-06-16T09:48:51
ASTRAL,INE006I01046,2022-06-16,NSE,EQ,EQ,buy,false,7.000000,1681.800049,590818,1000000002802628,2022-06-16T09:48:51
PIDILITIND,INE318A01026,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,2123.850098,50619094,1200000003000869,2022-06-16T09:48:51
LAOPALA,INE059D01020,2022-06-16,NSE,EQ,EQ,buy,false,3.000000,256.250000,50619098,1200000003000876,2022-06-16T09:48:51
LAOPALA,INE059D01020,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,256.200012,50619097,1200000003000876,2022-06-16T09:48:51
MARICO,INE196A01026,2022-06-16,NSE,EQ,EQ,buy,false,24.000000,492.750000,50619095,1200000003000874,2022-06-16T09:48:51
LAOPALA,INE059D01020,2022-06-16,NSE,EQ,EQ,buy,false,14.000000,256.200012,50619096,1200000003000876,2022-06-16T09:48:51
HINDUNILVR,INE030A01027,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,2154.949951,25606898,1100000002788975,2022-06-16T09:48:51
REDINGTON,INE891D01026,2022-06-16,NSE,EQ,EQ,buy,false,99.000000,120.750000,75700047,1300000003034692,2022-06-16T09:48:51
HINDZINC,INE267A01025,2022-06-16,NSE,EQ,EQ,sell,false,9.000000,288.700012,25625763,1100000002875111,2022-06-16T09:50:28
HINDALCO,INE038A01020,2022-06-16,NSE,EQ,EQ,buy,false,2.000000,356.700012,25626384,1100000002878160,2022-06-16T09:50:30
NMDC,INE584A01023,2022-06-16,NSE,EQ,EQ,buy,false,5.000000,114.650002,50639134,1200000003103546,2022-06-16T09:50:30
MOIL,INE490G01020,2022-06-16,NSE,EQ,EQ,buy,false,7.000000,151.600006,50639133,1200000003103544,2022-06-16T09:50:30
TATAMETALI,INE056C01010,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,712.799988,75725344,1300000003135395,2022-06-16T09:50:30
TATASTEEL,INE081A01012,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,970.400024,75725343,1300000003135392,2022-06-16T09:50:30
TATASTLLP,INE674A01014,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,617.799988,75752704,1300000003263494,2022-06-16T09:52:49
KEC,INE389H01022,2022-06-16,NSE,EQ,EQ,sell,false,2.000000,365.649994,50663765,1200000003224797,2022-06-16T09:52:49
ISEC,INE763G01038,2022-06-16,NSE,EQ,EQ,sell,false,7.000000,450.700012,25649628,1100000002983765,2022-06-16T09:52:49
KEC,INE389H01022,2022-06-16,NSE,EQ,EQ,sell,false,5.000000,365.649994,50663766,1200000003224797,2022-06-16T09:52:49
KIRLFER,INE884B01025,2022-06-16,NSE,EQ,EQ,sell,false,13.000000,211.250000,50663768,1200000003224810,2022-06-16T09:52:49
HGINFRA,INE926X01010,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,589.549988,25649626,1100000002983737,2022-06-16T09:52:49
HGINFRA,INE926X01010,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,589.599976,25649625,1100000002983737,2022-06-16T09:52:49
KIRLFER,INE884B01025,2022-06-16,NSE,EQ,EQ,sell,false,5.000000,211.250000,50663769,1200000003224810,2022-06-16T09:52:49
EQUITAS,INE988K01017,2022-06-16,NSE,EQ,EQ,sell,false,42.000000,79.500000,25649627,1100000002983764,2022-06-16T09:52:49
CHAMBLFERT,INE085A01013,2022-06-16,NSE,EQ,EQ,sell,false,11.000000,318.750000,636520,1000000003013615,2022-06-16T09:52:49
KIRLFER,INE884B01025,2022-06-16,NSE,EQ,EQ,sell,false,2.000000,211.149994,50663770,1200000003224810,2022-06-16T09:52:49
JKLAKSHMI,INE786A01032,2022-06-16,NSE,EQ,EQ,sell,false,3.000000,401.899994,50663771,1200000003224813,2022-06-16T09:52:49
KEC,INE389H01022,2022-06-16,NSE,EQ,EQ,sell,false,4.000000,365.649994,50663767,1200000003224797,2022-06-16T09:52:49
JKLAKSHMI,INE786A01032,2022-06-16,NSE,EQ,EQ,sell,false,5.000000,401.899994,50663772,1200000003224813,2022-06-16T09:52:49
MOTILALOFS,INE338I01027,2022-06-16,NSE,EQ,EQ,sell,false,5.000000,774.000000,50663787,1200000003224874,2022-06-16T09:52:49
JKLAKSHMI,INE786A01032,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,401.899994,50663773,1200000003224813,2022-06-16T09:52:49
SAGCEM,INE229C01021,2022-06-16,NSE,EQ,EQ,sell,false,16.000000,182.250000,75752683,1300000003263480,2022-06-16T09:52:49
KEC,INE389H01022,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,365.649994,50663764,1200000003224797,2022-06-16T09:52:49
SAGCEM,INE229C01021,2022-06-16,NSE,EQ,EQ,sell,false,3.000000,182.250000,75752682,1300000003263480,2022-06-16T09:52:49
TATASTLLP,INE674A01014,2022-06-16,NSE,EQ,EQ,sell,false,3.000000,617.750000,75752705,1300000003263494,2022-06-16T09:52:49
TATASTLLP,INE674A01014,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,617.750000,75752706,1300000003263494,2022-06-16T09:52:49
TATASTLLP,INE674A01014,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,617.700012,75752707,1300000003263494,2022-06-16T09:52:49
GHCL,INE539A01019,2022-06-16,NSE,EQ,EQ,buy,false,6.000000,659.799988,25649938,1100000002985145,2022-06-16T09:52:51
APARINDS,INE372A01015,2022-06-16,NSE,EQ,EQ,buy,false,4.000000,900.900024,636788,1000000003015051,2022-06-16T09:52:51
HINDALCO,INE038A01020,2022-06-16,NSE,EQ,EQ,buy,false,11.000000,356.350006,25649947,1100000002985168,2022-06-16T09:52:51
SIYSIL,INE076B01028,2022-06-16,NSE,EQ,EQ,buy,false,7.000000,524.099976,75753141,1300000003265263,2022-06-16T09:52:51
TIMETECHNO,INE508G01029,2022-06-16,NSE,EQ,EQ,buy,false,37.000000,103.949997,75753135,1300000003265248,2022-06-16T09:52:51
WSTCSTPAPR,INE976A01021,2022-06-16,NSE,EQ,EQ,buy,false,12.000000,325.500000,75753137,1300000003265252,2022-06-16T09:52:51
SONATSOFTW,INE269A01021,2022-06-16,NSE,EQ,EQ,buy,false,6.000000,692.000000,75753136,1300000003265249,2022-06-16T09:52:51
VOLTAMP,INE540H01012,2022-06-16,NSE,EQ,EQ,buy,false,2.000000,2447.100098,75753134,1300000003265245,2022-06-16T09:52:51
MAHSEAMLES,INE271B01025,2022-06-16,NSE,EQ,EQ,buy,false,6.000000,635.000000,50664275,1200000003226497,2022-06-16T09:52:51
WIPRO,INE075A01022,2022-06-16,NSE,EQ,EQ,sell,false,10.000000,442.399994,75770967,1300000003344244,2022-06-16T09:54:21
WIPRO,INE075A01022,2022-06-16,NSE,EQ,EQ,sell,false,11.000000,442.399994,75770969,1300000003344244,2022-06-16T09:54:21
WIPRO,INE075A01022,2022-06-16,NSE,EQ,EQ,sell,false,43.000000,442.500000,75770965,1300000003344244,2022-06-16T09:54:21
WIPRO,INE075A01022,2022-06-16,NSE,EQ,EQ,sell,false,2.000000,442.399994,75770968,1300000003344244,2022-06-16T09:54:21
WIPRO,INE075A01022,2022-06-16,NSE,EQ,EQ,sell,false,10.000000,442.500000,75770966,1300000003344244,2022-06-16T09:54:21
HCLTECH,INE860A01027,2022-06-16,NSE,EQ,EQ,buy,false,5.000000,996.400024,25666789,1100000003057376,2022-06-16T09:54:23
MPHASIS,INE356A01018,2022-06-16,NSE,EQ,EQ,buy,false,2.000000,2396.949951,50681574,1200000003310645,2022-06-16T09:54:23
OFSS,INE881D01027,2022-06-16,NSE,EQ,EQ,buy,false,2.000000,3097.550049,50681572,1200000003310627,2022-06-16T09:54:23
TECHM,INE669C01036,2022-06-16,NSE,EQ,EQ,buy,false,4.000000,1021.299988,75771370,1300000003345921,2022-06-16T09:54:23
TRENT,INE849A01020,2022-06-16,NSE,EQ,EQ,sell,false,1.000000,1105.099976,75789113,1300000003419395,2022-06-16T09:55:46
TATASTEEL,INE081A01012,2022-06-16,NSE,EQ,EQ,buy,false,2.000000,970.250000,75789469,1300000003420826,2022-06-16T09:55:48
TITAN,INE280A01028,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,2116.300049,75789470,1300000003420827,2022-06-16T09:55:48
TATACONSUM,INE192A01025,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,741.200012,75789468,1300000003420825,2022-06-16T09:55:48
TATAPOWER,INE245A01021,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,222.350006,75789471,1300000003420829,2022-06-16T09:55:48
TATAPOWER,INE245A01021,2022-06-16,NSE,EQ,EQ,buy,false,4.000000,222.350006,75789472,1300000003420829,2022-06-16T09:55:48
TATACHEM,INE092A01019,2022-06-16,NSE,EQ,EQ,buy,false,1.000000,881.000000,75789467,1300000003420823,2022-06-16T09:55:48
VOLTAS,INE226A01021,2022-06-16,NSE,EQ,EQ,buy,false,2.000000,993.500000,75789473,1300000003420830,2022-06-16T09:55:48
THYROCARE,INE594H01019,2022-07-25,NSE,EQ,EQ,buy,false,10.000000,621.000000,77431695,1300000010855724,2022-07-25T11:56:08
RELAXO,INE131B01039,2022-07-29,NSE,EQ,EQ,buy,false,4.000000,989.500000,75691707,1300000002612048,2022-07-29T09:31:34
ZOMATO,INE758T01015,2022-07-29,NSE,EQ,EQ,buy,false,50.000000,46.500000,75691705,1300000002612046,2022-07-29T09:31:34
ASTRAL,INE006I01046,2022-07-29,NSE,EQ,EQ,buy,false,3.000000,1828.250000,500555,1000000002136784,2022-07-29T09:31:34
BERGEPAINT,INE463A01038,2022-07-29,NSE,EQ,EQ,buy,false,3.000000,624.400024,500557,1000000002136793,2022-07-29T09:31:34
AFFLE,INE00WC01027,2022-07-29,NSE,EQ,EQ,buy,false,5.000000,1049.800049,500556,1000000002136788,2022-07-29T09:31:34
DIVISLAB,INE361B01024,2022-07-29,NSE,EQ,EQ,buy,false,3.000000,3831.600098,25591255,1100000002339147,2022-07-29T09:31:34
HDFCBANK,INE040A01034,2022-07-29,NSE,EQ,EQ,buy,false,7.000000,1428.900024,25591252,1100000002339142,2022-07-29T09:31:34
VAIBHAVGBL,INE884A01027,2022-08-01,NSE,EQ,EQ,buy,false,16.000000,314.200012,75727084,1300000002733595,2022-08-01T09:28:43
VGUARD,INE951I01027,2022-08-01,NSE,EQ,EQ,buy,false,22.000000,232.000000,75727081,1300000002733581,2022-08-01T09:28:43
RELAXO,INE131B01039,2022-08-01,NSE,EQ,EQ,buy,false,10.000000,1007.000000,75727080,1300000002733577,2022-08-01T09:28:43
AMRUTANJAN,INE098F01031,2022-08-16,NSE,EQ,EQ,buy,false,4.000000,765.000000,1249551,1000000006253959,2022-08-16T10:23:05
AMRUTANJAN,INE098F01031,2022-08-16,NSE,EQ,EQ,buy,false,11.000000,764.849976,1249550,1000000006253959,2022-08-16T10:23:05
TANLA,INE483C01032,2022-08-16,NSE,EQ,EQ,buy,false,6.000000,744.799988,76670587,1300000007644987,2022-08-16T10:25:41
RELAXO,INE131B01039,2022-08-16,NSE,EQ,EQ,buy,false,1.000000,1004.000000,76670583,1300000007644978,2022-08-16T10:25:41
RELAXO,INE131B01039,2022-08-16,NSE,EQ,EQ,buy,false,2.000000,1004.000000,76670584,1300000007644978,2022-08-16T10:25:41
EQUITAS,INE988K01017,2022-08-16,NSE,EQ,EQ,buy,false,50.000000,95.500000,26703237,1100000007711359,2022-08-16T10:25:41
RELAXO,INE131B01039,2022-08-16,NSE,EQ,EQ,buy,false,8.000000,1003.950012,76670582,1300000007644978,2022-08-16T10:25:41
BSOFT,INE836A01035,2022-08-16,NSE,EQ,EQ,buy,false,13.000000,337.850006,1276565,1000000006401362,2022-08-16T10:25:41
EQUITAS,INE988K01017,2022-08-29,NSE,EQ,EQ,buy,false,20.000000,99.199997,26385785,1100000005581427,2022-08-29T10:01:14
