symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
BECTORFOOD,INE495P01012,2024-04-19,NSE,EQ,EQ,buy,false,1.000000,1048.000000,6949652,1000000049871023,2024-04-19T15:21:16
BECTORFOOD,INE495P01012,2024-04-19,NSE,EQ,EQ,buy,false,9.000000,1048.000000,6949653,1000000049871023,2024-04-19T15:21:16
INDIGOPNTS,INE09VQ01012,2024-04-19,NSE,EQ,EQ,buy,false,7.000000,1315.949951,29265541,1100000056712423,2024-04-19T15:21:16
KOTAKBANK,INE237A01028,2024-04-25,NSE,EQ,EQ,buy,false,7.000000,1652.099976,41825508,1200000009665151,2024-04-25T09:55:10
BAJFINANCE,INE296A01024,2024-04-26,NSE,EQ,EQ,buy,false,2.000000,6714.200195,5352812,1000000032818182,2024-04-26T13:41:05
AFFLE,INE00WC01027,2024-04-26,NSE,EQ,EQ,sell,false,2.000000,1105.250000,7066393,1000000042417008,2024-04-26T15:10:18
LICI,INE0J1Y01017,2024-04-26,NSE,EQ,EQ,sell,false,10.000000,988.500000,48974306,1200000051570735,2024-04-26T15:10:18
AFFLE,INE00WC01027,2024-04-26,NSE,EQ,EQ,sell,false,1.000000,1105.199951,7066394,1000000042417008,2024-04-26T15:10:18
LALPATHLAB,INE600L01024,2024-04-26,NSE,EQ,EQ,sell,false,4.000000,2388.949951,48974307,1200000051570759,2024-04-26T15:10:18
AFFLE,INE00WC01027,2024-04-26,NSE,EQ,EQ,sell,false,12.000000,1105.150024,7066395,1000000042417008,2024-04-26T15:10:18
SYMPHONY,INE225D01027,2024-04-26,NSE,EQ,EQ,sell,false,8.000000,932.000000,68324691,1300000043643233,2024-04-26T15:11:23
HINDUNILVR,INE030A01027,2024-04-30,NSE,EQ,EQ,buy,false,6.000000,2228.149902,20409327,1100000001972011,2024-04-30T09:20:12
TATAELXSI,INE670A01012,2024-05-07,NSE,EQ,EQ,buy,false,1.000000,7078.899902,61893248,1300000009514607,2024-05-07T10:07:09
TATAELXSI,INE670A01012,2024-05-07,NSE,EQ,EQ,buy,false,1.000000,7078.899902,61893249,1300000009514607,2024-05-07T10:07:09
IDFCFIRSTB,INE092T01019,2024-05-07,NSE,EQ,EQ,buy,false,100.000000,77.900002,25311739,1100000030818472,2024-05-07T12:05:01
SBICARD,INE018E01016,2024-05-07,NSE,EQ,EQ,buy,false,10.000000,713.400024,64866644,1300000024219553,2024-05-07T12:05:01
HMAAGRO,INE0ECP01024,2024-05-07,NSE,EQ,EQ,buy,false,74.000000,57.700001,25311742,1100000030818476,2024-05-07T12:05:01
HMAAGRO,INE0ECP01024,2024-05-07,NSE,EQ,EQ,buy,false,86.000000,57.700001,25311743,1100000030818476,2024-05-07T12:05:01
PIDILITIND,INE318A01026,2024-05-08,NSE,EQ,EQ,buy,false,5.000000,2812.000000,44075082,1200000024440660,2024-05-08T11:29:04
ATGL,INE399L01023,2024-05-09,NSE,EQ,EQ,buy,false,4.000000,896.099976,1859226,1000000010957405,2024-05-09T10:12:37
BCG,INE425B01027,2024-05-09,NSE,EQ,BZ,buy,false,400.000000,13.200000,1859228,1000000010957422,2024-05-09T10:12:37
TITAN,INE280A01028,2024-05-09,NSE,EQ,EQ,buy,false,1.000000,3274.949951,61940753,1300000010814449,2024-05-09T10:12:37
ATGL,INE399L01023,2024-05-09,NSE,EQ,EQ,buy,false,2.000000,896.099976,1859227,1000000010957405,2024-05-09T10:12:37
SONATSOFTW,INE269A01021,2024-05-09,NSE,EQ,EQ,buy,false,10.000000,523.000000,61940752,1300000010814440,2024-05-09T10:12:37
CLEAN,INE227W01023,2024-05-09,NSE,EQ,EQ,buy,false,4.000000,1290.000000,6550068,1000000041215718,2024-05-09T14:34:40
IDFCFIRSTB,INE092T01019,2024-05-09,NSE,EQ,EQ,buy,false,130.000000,76.349998,27073484,1100000042059852,2024-05-09T14:34:40
JIOFIN,INE758E01017,2024-05-09,NSE,EQ,EQ,buy,false,15.000000,347.649994,47651352,1200000046365678,2024-05-09T14:34:40
CLEAN,INE227W01023,2024-05-09,NSE,EQ,EQ,buy,false,4.000000,1290.000000,6550069,1000000041215718,2024-05-09T14:34:40
JKPAPER,INE789E01012,2024-05-09,NSE,EQ,EQ,buy,false,15.000000,358.149994,47651353,1200000046365693,2024-05-09T14:34:40
JPPOWER,INE351F01018,2024-05-09,NSE,EQ,BE,buy,false,300.000000,18.200001,47651351,1200000046365672,2024-05-09T14:34:40
SUZLON,INE040H01021,2024-05-09,NSE,EQ,BE,buy,false,250.000000,39.700001,67478506,1300000041089484,2024-05-09T14:34:40
PVRINOX,INE191H01014,2024-05-29,NSE,EQ,EQ,buy,false,5.000000,1329.800049,40623508,1200000003012634,2024-05-29T09:23:40
LTIM,INE214T01019,2024-05-31,NSE,EQ,EQ,buy,false,1.000000,4743.799805,40805835,1200000004252367,2024-05-31T09:28:16
INFY,INE009A01021,2024-05-31,NSE,EQ,EQ,buy,false,6.000000,1414.849976,20832668,1100000004386241,2024-05-31T09:28:16
TCS,INE467B01029,2024-05-31,NSE,EQ,EQ,buy,false,2.000000,3740.199951,60746674,1300000003686018,2024-05-31T09:28:16
PERSISTENT,INE262H01021,2024-05-31,NSE,EQ,EQ,buy,false,6.000000,3490.000000,40805834,1200000004252362,2024-05-31T09:28:16
COFORGE,INE591G01017,2024-05-31,NSE,EQ,EQ,buy,false,3.000000,4996.850098,654940,1000000003738993,2024-05-31T09:28:16
HCLTECH,INE860A01027,2024-05-31,NSE,EQ,EQ,buy,false,10.000000,1333.000000,20832667,1100000004386226,2024-05-31T09:28:16
ARVIND,INE034A01011,2024-06-04,NSE,EQ,EQ,sell,false,27.000000,350.200012,2228199,1000000008344191,2024-06-04T09:33:53
ARVIND,INE034A01011,2024-06-04,NSE,EQ,EQ,sell,false,2.000000,350.250000,2228197,1000000008344191,2024-06-04T09:33:53
ARVIND,INE034A01011,2024-06-04,NSE,EQ,EQ,sell,false,1.000000,350.250000,2228198,1000000008344191,2024-06-04T09:33:53
ACI,INE128X01021,2024-06-04,NSE,EQ,EQ,sell,false,10.000000,598.200012,2228201,1000000008344228,2024-06-04T09:33:53
ARE&M,INE885A01032,2024-06-04,NSE,EQ,EQ,sell,false,2.000000,1129.099976,2228187,1000000008344153,2024-06-04T09:33:53
TATACHEM,INE092A01019,2024-06-04,NSE,EQ,EQ,sell,false,4.000000,1013.099976,62139946,1300000007428097,2024-06-04T09:33:53
TATACHEM,INE092A01019,2024-06-04,NSE,EQ,EQ,sell,false,2.000000,1013.099976,62139947,1300000007428097,2024-06-04T09:33:53
TORNTPOWER,INE813H01021,2024-06-04,NSE,EQ,EQ,sell,false,7.000000,1480.199951,62139915,1300000007428051,2024-06-04T09:33:53
HEG,INE545A01016,2024-06-04,NSE,EQ,EQ,sell,false,5.000000,2270.899902,22297586,1100000008742963,2024-06-04T09:33:53
GESHIP,INE017A01032,2024-06-04,NSE,EQ,EQ,sell,false,2.000000,1014.099976,22297487,1100000008742660,2024-06-04T09:33:53
GESHIP,INE017A01032,2024-06-04,NSE,EQ,EQ,sell,false,6.000000,1014.099976,22297486,1100000008742660,2024-06-04T09:33:53
GHCL,INE539A01019,2024-06-04,NSE,EQ,EQ,sell,false,3.000000,486.000000,22297475,1100000008742579,2024-06-04T09:33:53
GHCL,INE539A01019,2024-06-04,NSE,EQ,EQ,sell,false,1.000000,486.000000,22297476,1100000008742579,2024-06-04T09:33:53
GHCL,INE539A01019,2024-06-04,NSE,EQ,EQ,sell,false,2.000000,486.000000,22297477,1100000008742579,2024-06-04T09:33:53
GHCL,INE539A01019,2024-06-04,NSE,EQ,EQ,sell,false,1.000000,486.000000,22297478,1100000008742579,2024-06-04T09:33:53
GHCL,INE539A01019,2024-06-04,NSE,EQ,EQ,sell,false,8.000000,486.000000,22297479,1100000008742579,2024-06-04T09:33:53
PCBL,INE602A01031,2024-06-04,NSE,EQ,EQ,sell,false,2.000000,225.699997,42020071,1200000007750441,2024-06-04T09:33:53
PCBL,INE602A01031,2024-06-04,NSE,EQ,EQ,sell,false,24.000000,225.699997,42020072,1200000007750441,2024-06-04T09:33:53
HGINFRA,INE926X01010,2024-06-04,NSE,EQ,EQ,sell,false,3.000000,1457.750000,22297441,1100000008742523,2024-06-04T09:33:53
MAHSEAMLES,INE271B01025,2024-06-04,NSE,EQ,EQ,sell,false,7.000000,645.650024,42020156,1200000007750512,2024-06-04T09:33:53
NCC,INE868B01028,2024-06-04,NSE,EQ,EQ,sell,false,30.000000,298.200012,42020070,1200000007750436,2024-06-04T09:33:53
JKIL,INE576I01022,2024-06-04,NSE,EQ,EQ,buy,false,3.000000,727.500000,42023767,1200000007764078,2024-06-04T09:33:55
TATAMOTORS,INE155A01022,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,920.799988,62143763,1300000007441284,2024-06-04T09:33:55
NMDC,INE584A01023,2024-06-04,NSE,EQ,EQ,buy,false,30.000000,256.600006,42023775,1200000007764124,2024-06-04T09:33:55
TATAMOTORS,INE155A01022,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,920.799988,62143765,1300000007441284,2024-06-04T09:33:55
TATAMOTORS,INE155A01022,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,920.799988,62143767,1300000007441284,2024-06-04T09:33:55
TATAMOTORS,INE155A01022,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,920.799988,62143766,1300000007441284,2024-06-04T09:33:55
TATAMOTORS,INE155A01022,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,920.799988,62143762,1300000007441284,2024-06-04T09:33:55
TATAMOTORS,INE155A01022,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,920.799988,62143761,1300000007441284,2024-06-04T09:33:55
TIMETECHNO,INE508G01029,2024-06-04,NSE,EQ,EQ,buy,false,28.000000,271.700012,62143772,1300000007441325,2024-06-04T09:33:55
AVANTIFEED,INE871C01038,2024-06-04,NSE,EQ,EQ,buy,false,15.000000,506.250000,2232015,1000000008357782,2024-06-04T09:33:55
JINDALSAW,INE324A01024,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,531.799988,42023761,1200000007764066,2024-06-04T09:33:55
CEATLTD,INE482A01020,2024-06-04,NSE,EQ,EQ,buy,false,3.000000,2377.000000,2231998,1000000008357734,2024-06-04T09:33:55
JINDALSAW,INE324A01024,2024-06-04,NSE,EQ,EQ,buy,false,7.000000,531.799988,42023762,1200000007764066,2024-06-04T09:33:55
JINDALSAW,INE324A01024,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,531.799988,42023763,1200000007764066,2024-06-04T09:33:55
JINDALSAW,INE324A01024,2024-06-04,NSE,EQ,EQ,buy,false,6.000000,531.799988,42023764,1200000007764066,2024-06-04T09:33:55
LTFOODS,INE818H01020,2024-06-04,NSE,EQ,EQ,buy,false,38.000000,206.000000,22301700,1100000008757632,2024-06-04T09:33:55
COALINDIA,INE522F01014,2024-06-04,NSE,EQ,EQ,buy,false,16.000000,471.200012,2232006,1000000008357758,2024-06-04T09:33:55
APOLLOTYRE,INE438A01022,2024-06-04,NSE,EQ,EQ,buy,false,17.000000,462.250000,2231996,1000000008357709,2024-06-04T09:33:55
ISEC,INE763G01038,2024-06-04,NSE,EQ,EQ,buy,false,3.000000,730.099976,22301694,1100000008757620,2024-06-04T09:33:55
ISEC,INE763G01038,2024-06-04,NSE,EQ,EQ,buy,false,8.000000,730.000000,22301693,1100000008757620,2024-06-04T09:33:55
JKIL,INE576I01022,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,727.400024,42023765,1200000007764078,2024-06-04T09:33:55
JKIL,INE576I01022,2024-06-04,NSE,EQ,EQ,buy,false,6.000000,727.450012,42023766,1200000007764078,2024-06-04T09:33:55
TATAMOTORS,INE155A01022,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,920.799988,62143764,1300000007441284,2024-06-04T09:33:55
DALBHARAT,INE00R701025,2024-06-04,NSE,EQ,EQ,buy,false,3.000000,1754.250000,22691650,1100000010374622,2024-06-04T09:37:43
NCC,INE868B01028,2024-06-04,NSE,EQ,EQ,buy,false,5.000000,300.399994,42353463,1200000009147347,2024-06-04T09:37:43
POLYCAB,INE455K01017,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,6895.750000,42353455,1200000009147313,2024-06-04T09:37:43
JKCEMENT,INE823G01014,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,3911.750000,42353474,1200000009147373,2024-06-04T09:37:43
NTPC,INE733E01010,2024-06-04,NSE,EQ,EQ,buy,false,15.000000,368.299988,42353450,1200000009147285,2024-06-04T09:37:43
TITAGARH,INE615H01020,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,1459.849976,62493359,1300000008803657,2024-06-04T09:37:43
LT,INE018A01030,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,3728.399902,42353456,1200000009147322,2024-06-04T09:37:43
INDIGRID,INE219X23014,2024-06-04,NSE,EQ,IV,buy,false,31.000000,132.889999,22691640,1100000010374586,2024-06-04T09:37:43
ADANIPORTS,INE742F01042,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,1464.550049,2614077,1000000009874006,2024-06-04T09:37:43
IRBINVIT,INE183W23014,2024-06-04,NSE,EQ,IV,buy,false,71.000000,65.459999,22691657,1100000010374660,2024-06-04T09:37:43
PNCINFRA,INE195J01029,2024-06-04,NSE,EQ,EQ,buy,false,4.000000,521.900024,42353443,1200000009147269,2024-06-04T09:37:43
GPPL,INE517F01014,2024-06-04,NSE,EQ,EQ,buy,false,7.000000,193.699997,22691652,1100000010374635,2024-06-04T09:37:43
JWL,INE209L01016,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,622.650024,2614031,1000000009873753,2024-06-04T09:37:43
GPPL,INE517F01014,2024-06-04,NSE,EQ,EQ,buy,false,11.000000,193.699997,22691651,1100000010374635,2024-06-04T09:37:43
HINDALCO,INE038A01020,2024-06-04,NSE,EQ,EQ,buy,false,7.000000,676.849976,22764937,1100000010719432,2024-06-04T09:38:37
NATIONALUM,INE139A01034,2024-06-04,NSE,EQ,EQ,buy,false,9.000000,181.350006,42419380,1200000009457186,2024-06-04T09:38:37
RATNAMANI,INE703B01027,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,3221.000000,62562654,1300000009092939,2024-06-04T09:38:37
NMDC,INE584A01023,2024-06-04,NSE,EQ,EQ,buy,false,14.000000,258.799988,42419351,1200000009457036,2024-06-04T09:38:37
RATNAMANI,INE703B01027,2024-06-04,NSE,EQ,EQ,buy,false,3.000000,3220.850098,62562653,1300000009092939,2024-06-04T09:38:37
JSWSTEEL,INE019A01038,2024-06-04,NSE,EQ,EQ,buy,false,11.000000,893.250000,42419359,1200000009457107,2024-06-04T09:38:37
MOIL,INE490G01020,2024-06-04,NSE,EQ,EQ,buy,false,3.000000,507.450012,42419347,1200000009457015,2024-06-04T09:38:37
TATASTEEL,INE081A01020,2024-06-04,NSE,EQ,EQ,buy,false,30.000000,169.199997,62562645,1300000009092878,2024-06-04T09:38:37
SAIL,INE114A01011,2024-06-04,NSE,EQ,EQ,buy,false,20.000000,154.699997,62562642,1300000009092867,2024-06-04T09:38:37
APLAPOLLO,INE702C01027,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,1518.800049,2691542,1000000010201028,2024-06-04T09:38:37
APLAPOLLO,INE702C01027,2024-06-04,NSE,EQ,EQ,buy,false,3.000000,1518.800049,2691541,1000000010201028,2024-06-04T09:38:37
APLAPOLLO,INE702C01027,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,1518.750000,2691540,1000000010201028,2024-06-04T09:38:37
OIL,INE274J01014,2024-06-04,NSE,EQ,EQ,buy,false,12.000000,581.950012,48180408,1200000036601871,2024-06-04T11:28:51
NHPC,INE848E01016,2024-06-04,NSE,EQ,EQ,buy,false,43.000000,101.000000,48180427,1200000036601951,2024-06-04T11:28:51
SJVN,INE002L01015,2024-06-04,NSE,EQ,EQ,buy,false,23.000000,126.199997,68534830,1300000035889573,2024-06-04T11:28:51
TATAPOWER,INE245A01021,2024-06-04,NSE,EQ,EQ,buy,false,17.000000,410.899994,68534886,1300000035889731,2024-06-04T11:28:51
NTPC,INE733E01010,2024-06-04,NSE,EQ,EQ,buy,false,26.000000,333.049988,48180420,1200000036601917,2024-06-04T11:28:51
TORNTPOWER,INE813H01021,2024-06-04,NSE,EQ,EQ,buy,false,5.000000,1363.550049,68534831,1300000035889583,2024-06-04T11:28:51
POWERGRID,INE752E01010,2024-06-04,NSE,EQ,EQ,buy,false,33.000000,289.450012,48180421,1200000036601920,2024-06-04T11:28:51
ONGC,INE213A01029,2024-06-04,NSE,EQ,EQ,buy,false,37.000000,247.750000,48180404,1200000036601843,2024-06-04T11:28:51
RELIANCE,INE002A01018,2024-06-04,NSE,EQ,EQ,buy,false,4.000000,2848.100098,68534839,1300000035889597,2024-06-04T11:28:51
BPCL,INE029A01011,2024-06-04,NSE,EQ,EQ,buy,false,13.000000,606.599976,9025455,1000000039389617,2024-06-04T11:28:51
GSPL,INE246F01010,2024-06-04,NSE,EQ,EQ,buy,false,7.000000,288.850006,29364106,1100000042706832,2024-06-04T11:28:51
GAIL,INE129A01019,2024-06-04,NSE,EQ,EQ,buy,false,35.000000,196.199997,29364125,1100000042706889,2024-06-04T11:28:51
GSPL,INE246F01010,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,288.899994,29364110,1100000042706832,2024-06-04T11:28:51
COALINDIA,INE522F01014,2024-06-04,NSE,EQ,EQ,buy,false,17.000000,441.950012,9025519,1000000039389783,2024-06-04T11:28:51
GSPL,INE246F01010,2024-06-04,NSE,EQ,EQ,buy,false,12.000000,288.899994,29364109,1100000042706832,2024-06-04T11:28:51
GSPL,INE246F01010,2024-06-04,NSE,EQ,EQ,buy,false,7.000000,288.899994,29364108,1100000042706832,2024-06-04T11:28:51
GSPL,INE246F01010,2024-06-04,NSE,EQ,EQ,buy,false,10.000000,288.850006,29364107,1100000042706832,2024-06-04T11:28:51
RATNAMANI,INE703B01027,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,3258.000000,68650427,1300000036330847,2024-06-04T11:30:45
NATIONALUM,INE139A01034,2024-06-04,NSE,EQ,EQ,buy,false,30.000000,167.850006,48293833,1200000037076191,2024-06-04T11:30:45
SAIL,INE114A01011,2024-06-04,NSE,EQ,EQ,buy,false,33.000000,142.250000,68650413,1300000036330727,2024-06-04T11:30:45
JSWSTEEL,INE019A01038,2024-06-04,NSE,EQ,EQ,buy,false,8.000000,855.700012,48293855,1200000037076295,2024-06-04T11:30:45
NMDC,INE584A01023,2024-06-04,NSE,EQ,EQ,buy,false,21.000000,242.199997,48293851,1200000037076240,2024-06-04T11:30:45
TATASTEEL,INE081A01020,2024-06-04,NSE,EQ,EQ,buy,false,32.000000,162.199997,68650423,1300000036330809,2024-06-04T11:30:45
MOIL,INE490G01020,2024-06-04,NSE,EQ,EQ,buy,false,11.000000,462.600006,48293857,1200000037076318,2024-06-04T11:30:45
MOIL,INE490G01020,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,462.500000,48293856,1200000037076318,2024-06-04T11:30:45
HINDALCO,INE038A01020,2024-06-04,NSE,EQ,EQ,buy,false,8.000000,638.650024,29487983,1100000043245251,2024-06-04T11:30:45
APLAPOLLO,INE702C01027,2024-06-04,NSE,EQ,EQ,buy,false,3.000000,1479.949951,9169595,1000000039958555,2024-06-04T11:30:45
APLAPOLLO,INE702C01027,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,1479.750000,9169594,1000000039958555,2024-06-04T11:30:45
TITAGARH,INE615H01020,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,1224.000000,68694162,1300000036514881,2024-06-04T11:31:36
HGINFRA,INE926X01010,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,1370.000000,29539781,1100000043476342,2024-06-04T11:31:36
PNCINFRA,INE195J01029,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,494.950012,48337625,1200000037286632,2024-06-04T11:31:36
NCC,INE868B01028,2024-06-04,NSE,EQ,EQ,buy,false,4.000000,271.850006,48337612,1200000037286555,2024-06-04T11:31:36
NCC,INE868B01028,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,271.850006,48337613,1200000037286555,2024-06-04T11:31:36
NCC,INE868B01028,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,271.850006,48337614,1200000037286555,2024-06-04T11:31:36
NCC,INE868B01028,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,271.850006,48337615,1200000037286555,2024-06-04T11:31:36
KEI,INE878B01027,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,4187.850098,48337618,1200000037286591,2024-06-04T11:31:36
LT,INE018A01030,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,3582.050049,48337610,1200000037286534,2024-06-04T11:31:36
NTPC,INE733E01010,2024-06-04,NSE,EQ,EQ,buy,false,13.000000,336.100006,48337587,1200000037286435,2024-06-04T11:31:36
PNCINFRA,INE195J01029,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,494.950012,48337627,1200000037286632,2024-06-04T11:31:36
JKCEMENT,INE823G01014,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,3869.800049,48337616,1200000037286569,2024-06-04T11:31:36
INDIGRID,INE219X23014,2024-06-04,NSE,EQ,IV,buy,false,14.000000,132.880005,29539785,1100000043476373,2024-06-04T11:31:36
DALBHARAT,INE00R701025,2024-06-04,NSE,EQ,EQ,buy,false,1.000000,1712.500000,29539779,1100000043476323,2024-06-04T11:31:36
ADANIPORTS,INE742F01042,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,1284.800049,9216930,1000000040186323,2024-06-04T11:31:36
IRBINVIT,INE183W23014,2024-06-04,NSE,EQ,IV,buy,false,28.000000,65.050003,29539792,1100000043476422,2024-06-04T11:31:36
JWL,INE209L01016,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,579.099976,9216940,1000000040186422,2024-06-04T11:31:36
GPPL,INE517F01014,2024-06-04,NSE,EQ,EQ,buy,false,14.000000,184.250000,29539769,1100000043476237,2024-06-04T11:31:36
PNCINFRA,INE195J01029,2024-06-04,NSE,EQ,EQ,buy,false,2.000000,494.950012,48337626,1200000037286632,2024-06-04T11:31:36
DABUR,INE016A01026,2024-06-05,NSE,EQ,EQ,sell,false,10.000000,619.799988,24627161,1100000018630792,2024-06-05T10:13:35
BRITANNIA,INE216A01030,2024-06-05,NSE,EQ,EQ,sell,false,3.000000,5643.700195,4395379,1000000017573665,2024-06-05T10:14:38
REDINGTON,INE891D01026,2024-06-14,NSE,EQ,EQ,sell,false,56.000000,214.570007,73676945,1300000007690860,2024-06-14T09:42:44
SCHAEFFLER,INE513A01022,2024-06-14,NSE,EQ,EQ,sell,false,1.000000,4591.500000,73676968,1300000007690895,2024-06-14T09:42:44
SUNDARMFIN,INE660A01013,2024-06-14,NSE,EQ,EQ,sell,false,2.000000,4573.899902,73676971,1300000007690921,2024-06-14T09:42:44
PERSISTENT,INE262H01021,2024-06-14,NSE,EQ,EQ,sell,false,1.000000,3764.100098,49677132,1200000008610616,2024-06-14T09:42:44
MARICO,INE196A01026,2024-06-14,NSE,EQ,EQ,sell,false,1.000000,616.049988,49677131,1200000008610612,2024-06-14T09:42:44
REDINGTON,INE891D01026,2024-06-14,NSE,EQ,EQ,sell,false,20.000000,214.570007,73676944,1300000007690860,2024-06-14T09:42:44
JIOFIN,INE758E01017,2024-06-14,NSE,EQ,EQ,sell,false,6.000000,358.350006,49677129,1200000008610611,2024-06-14T09:42:44
MARICO,INE196A01026,2024-06-14,NSE,EQ,EQ,sell,false,23.000000,616.049988,49677130,1200000008610612,2024-06-14T09:42:44
LAOPALA,INE059D01020,2024-06-14,NSE,EQ,EQ,sell,false,35.000000,312.350006,49677134,1200000008610633,2024-06-14T09:42:44
ASTRAL,INE006I01046,2024-06-14,NSE,EQ,EQ,buy,false,2.000000,2283.500000,1389325,1000000007036707,2024-06-14T09:42:46
PIDILITIND,INE318A01026,2024-06-14,NSE,EQ,EQ,buy,false,2.000000,3118.949951,49678487,1200000008618322,2024-06-14T09:42:46
ASIANPAINT,INE021A01026,2024-06-14,NSE,EQ,EQ,buy,false,3.000000,2914.000000,1389317,1000000007036667,2024-06-14T09:42:46
HINDUNILVR,INE030A01027,2024-06-14,NSE,EQ,EQ,buy,false,3.000000,2491.199951,25883832,1100000009301973,2024-06-14T09:42:46
KEI,INE878B01027,2024-06-14,NSE,EQ,EQ,buy,false,4.000000,5018.500000,49678481,1200000008618266,2024-06-14T09:42:46
RELIANCE,INE002A01018,2024-06-14,NSE,EQ,EQ,buy,false,1.000000,2922.000000,73678121,1300000007696993,2024-06-14T09:42:46
ITC,INE154A01025,2024-06-14,NSE,EQ,EQ,buy,false,8.000000,429.850006,25883825,1100000009301941,2024-06-14T09:42:46
INFY,INE009A01021,2024-06-14,NSE,EQ,EQ,buy,false,3.000000,1489.000000,25883828,1100000009301957,2024-06-14T09:42:46
NTPC,INE733E01010,2024-06-14,NSE,EQ,EQ,sell,false,16.000000,366.500000,49707152,1200000008774297,2024-06-14T09:43:30
ADANIPORTS,INE742F01042,2024-06-14,NSE,EQ,EQ,sell,false,2.000000,1402.449951,1416333,1000000007169905,2024-06-14T09:43:30
NCC,INE868B01028,2024-06-14,NSE,EQ,EQ,sell,false,7.000000,324.299988,49707156,1200000008774310,2024-06-14T09:43:30
LT,INE018A01030,2024-06-14,NSE,EQ,EQ,sell,false,2.000000,3701.300049,49707174,1200000008774328,2024-06-14T09:43:30
PNCINFRA,INE195J01029,2024-06-14,NSE,EQ,EQ,buy,false,6.000000,482.950012,49708659,1200000008781464,2024-06-14T09:43:32
POWERGRID,INE752E01010,2024-06-14,NSE,EQ,EQ,buy,false,48.000000,320.100006,49708663,1200000008781512,2024-06-14T09:43:32
GSPL,INE246F01010,2024-06-14,NSE,EQ,EQ,sell,false,52.000000,306.100006,25945282,1100000009628749,2024-06-14T09:44:12
SJVN,INE002L01015,2024-06-14,NSE,EQ,EQ,buy,false,22.000000,132.699997,73732388,1300000007942087,2024-06-14T09:44:14
RELIANCE,INE002A01018,2024-06-14,NSE,EQ,EQ,buy,false,1.000000,2921.100098,73732387,1300000007942083,2024-06-14T09:44:14
TORNTPOWER,INE813H01021,2024-06-14,NSE,EQ,EQ,buy,false,3.000000,1591.800049,73732391,1300000007942095,2024-06-14T09:44:14
NHPC,INE848E01016,2024-06-14,NSE,EQ,EQ,buy,false,29.000000,102.000000,49737271,1200000008931346,2024-06-14T09:44:14
BPCL,INE029A01011,2024-06-14,NSE,EQ,EQ,buy,false,3.000000,627.250000,1440516,1000000007298990,2024-06-14T09:44:14
RATNAMANI,INE703B01027,2024-06-14,NSE,EQ,EQ,sell,false,1.000000,3421.350098,73767863,1300000008085739,2024-06-14T09:45:03
SAIL,INE114A01011,2024-06-14,NSE,EQ,EQ,sell,false,26.000000,149.470001,73767862,1300000008085736,2024-06-14T09:45:03
MOIL,INE490G01020,2024-06-14,NSE,EQ,EQ,sell,false,13.000000,540.299988,49774057,1200000009118324,2024-06-14T09:45:03
NATIONALUM,INE139A01034,2024-06-14,NSE,EQ,EQ,sell,false,34.000000,191.500000,49774055,1200000009118303,2024-06-14T09:45:03
JSWSTEEL,INE019A01038,2024-06-14,NSE,EQ,EQ,sell,false,3.000000,906.349976,49774056,1200000009118321,2024-06-14T09:45:03
APLAPOLLO,INE702C01027,2024-06-14,NSE,EQ,EQ,buy,false,2.000000,1544.849976,1469850,1000000007443207,2024-06-14T09:45:05
HINDALCO,INE038A01020,2024-06-14,NSE,EQ,EQ,buy,false,6.000000,680.000000,25989133,1100000009834725,2024-06-14T09:45:05
