trade_id,date,symbol,exchange,segment,action,quantity,price,gross_amount,brokerage,taxes_charges,net_amount,broker,broker_order_id,currency,import_source,notes
4051041,2023-01-25,ASTRAL,NSE,EQ,buy,3,1980.0000,5940.00,,,,Zerodha,1000000023827497,,Tradebook_2023.csv,
4051040,2023-01-25,ASIANPAINT,NSE,EQ,buy,4,2771.6001,11086.40,,,,Zerodha,1000000023827496,,Tradebook_2023.csv,
7554143,2023-02-01,BAJAJFINSV,NSE,EQ,buy,4,1264.5500,5058.20,,,,Zerodha,1000000038363456,,Tradebook_2023.csv,
31978033,2023-02-01,HDFCLIFE,NSE,EQ,buy,20,513.3000,10266.00,,,,Zerodha,1100000039256752,,Tradebook_2023.csv,
3847799,2023-02-02,BAJFINANCE,NSE,EQ,buy,2,5662.7500,11325.50,,,,Zerodha,1000000019283572,,Tradebook_2023.csv,
7665045,2023-02-02,ASIANPAINT,NSE,EQ,buy,4,2706.8999,10827.60,,,,Zerodha,1000000040113990,,Tradebook_2023.csv,
1031247,2023-02-03,ADANIPORTS,NSE,EQ,buy,12,431.1500,5173.80,,,,Zerodha,1000000004579430,,Tradebook_2023.csv,
51105129,2023-02-03,NMDC,NSE,EQ,buy,21,117.9500,2476.95,,,,Zerodha,1200000006331693,,Tradebook_2023.csv,
51105130,2023-02-03,NATIONALUM,NSE,EQ,buy,23,79.1000,1819.30,,,,Zerodha,1200000006331698,,Tradebook_2023.csv,
51105137,2023-02-03,MOIL,NSE,EQ,buy,19,158.8000,3017.20,,,,Zerodha,1200000006331715,,Tradebook_2023.csv,
51105134,2023-02-03,KIRLFER,NSE,EQ,buy,2,376.8500,753.70,,,,Zerodha,1200000006331702,,Tradebook_2023.csv,
51105135,2023-02-03,MIDHANI,NSE,EQ,buy,19,199.4000,3788.60,,,,Zerodha,1200000006331707,,Tradebook_2023.csv,
26425219,2023-02-03,HINDALCO,NSE,EQ,buy,4,455.6500,1822.60,,,,Zerodha,1100000007566471,,Tradebook_2023.csv,
51105133,2023-02-03,KIRLFER,NSE,EQ,buy,1,376.8000,376.80,,,,Zerodha,1200000006331702,,Tradebook_2023.csv,
51105132,2023-02-03,KIRLFER,NSE,EQ,buy,2,376.7500,753.50,,,,Zerodha,1200000006331702,,Tradebook_2023.csv,
1688937,2023-02-03,APLAPOLLO,NSE,EQ,buy,2,1173.5000,2347.00,,,,Zerodha,1000000007611202,,Tradebook_2023.csv,
76343907,2023-02-03,RATNAMANI,NSE,EQ,buy,1,2281.7000,2281.70,,,,Zerodha,1300000007290711,,Tradebook_2023.csv,
76343908,2023-02-03,RATNAMANI,NSE,EQ,buy,1,2281.7500,2281.75,,,,Zerodha,1300000007290711,,Tradebook_2023.csv,
76343906,2023-02-03,TATASTEEL,NSE,EQ,buy,16,118.6000,1897.60,,,,Zerodha,1300000007290707,,Tradebook_2023.csv,
51105136,2023-02-03,MOIL,NSE,EQ,buy,7,158.8000,1111.60,,,,Zerodha,1200000006331715,,Tradebook_2023.csv,
78920649,2023-02-06,ZOMATO,NSE,EQ,buy,100,48.1000,4810.00,,,,Zerodha,1300000023694582,,Tradebook_2023.csv,
79355575,2023-02-06,WIPRO,NSE,EQ,buy,15,404.7500,6071.25,,,,Zerodha,1300000025747653,,Tradebook_2023.csv,
79355574,2023-02-06,YESBANK,NSE,EQ,buy,300,16.7000,5010.00,,,,Zerodha,1300000025747651,,Tradebook_2023.csv,
30013489,2023-02-06,DMART,NSE,EQ,buy,2,3439.8999,6879.80,,,,Zerodha,1100000028187998,,Tradebook_2023.csv,
2617620,2023-02-09,ADANIPOWER,NSE,EQ,buy,30,172.8000,5184.00,,,,Zerodha,1000000013590790,,Tradebook_2023.csv,
412926,2023-02-15,AMRUTANJAN,NSE,EQ,buy,5,651.5500,3257.75,,,,Zerodha,1000000002072031,,Tradebook_2023.csv,
1574203,2023-02-17,ASIANPAINT,NSE,EQ,buy,1,2826.6499,2826.65,,,,Zerodha,1000000007829189,,Tradebook_2023.csv,
26256923,2023-02-17,DMART,NSE,EQ,buy,1,3556.7000,3556.70,,,,Zerodha,1100000007885302,,Tradebook_2023.csv,
1574202,2023-02-17,ASTRAL,NSE,EQ,buy,1,1919.3500,1919.35,,,,Zerodha,1000000007829188,,Tradebook_2023.csv,
1574201,2023-02-17,AMRUTANJAN,NSE,EQ,buy,5,636.4000,3182.00,,,,Zerodha,1000000007829187,,Tradebook_2023.csv,
76418029,2023-02-17,YESBANK,NSE,EQ,buy,200,16.3000,3260.00,,,,Zerodha,1300000007905737,,Tradebook_2023.csv,
51398802,2023-02-17,MARICO,NSE,EQ,buy,10,492.5500,4925.50,,,,Zerodha,1200000008055090,,Tradebook_2023.csv,
78532232,2023-02-20,TARSONS,NSE,EQ,buy,1,611.9000,611.90,,,,Zerodha,1300000019472896,,Tradebook_2023.csv,
78532235,2023-02-20,TARSONS,NSE,EQ,buy,3,611.9000,1835.70,,,,Zerodha,1300000019472896,,Tradebook_2023.csv,
78532233,2023-02-20,TARSONS,NSE,EQ,buy,1,611.9000,611.90,,,,Zerodha,1300000019472896,,Tradebook_2023.csv,
78532234,2023-02-20,TARSONS,NSE,EQ,buy,4,611.9000,2447.60,,,,Zerodha,1300000019472896,,Tradebook_2023.csv,
27609903,2023-02-22,INDIGOPNTS,NSE,EQ,buy,1,1035.1500,1035.15,,,,Zerodha,1100000016275599,,Tradebook_2023.csv,
27609902,2023-02-22,INDIGOPNTS,NSE,EQ,buy,2,1035.1500,2070.30,,,,Zerodha,1100000016275599,,Tradebook_2023.csv,
27609904,2023-02-22,INDIGOPNTS,NSE,EQ,buy,1,1035.2000,1035.20,,,,Zerodha,1100000016275599,,Tradebook_2023.csv,
27609905,2023-02-22,INDIGOPNTS,NSE,EQ,buy,1,1035.2500,1035.25,,,,Zerodha,1100000016275599,,Tradebook_2023.csv,
3020432,2023-02-22,CDSL,NSE,EQ,buy,4,994.1500,3976.60,,,,Zerodha,1000000016161311,,Tradebook_2023.csv,
27734254,2023-02-22,HDFCLIFE,NSE,EQ,buy,8,495.8500,3966.80,,,,Zerodha,1100000017156689,,Tradebook_2023.csv,
3753128,2023-02-23,ASIANPAINT,NSE,EQ,buy,1,2717.2000,2717.20,,,,Zerodha,1000000021249639,,Tradebook_2023.csv,
3753127,2023-02-23,ASIANPAINT,NSE,EQ,buy,1,2717.2000,2717.20,,,,Zerodha,1000000021249639,,Tradebook_2023.csv,
29050718,2023-02-23,HDFCLIFE,NSE,EQ,buy,7,487.7500,3414.25,,,,Zerodha,1100000026620069,,Tradebook_2023.csv,
28729595,2023-02-24,INDIGOPNTS,NSE,EQ,buy,1,1018.4000,1018.40,,,,Zerodha,1100000024744032,,Tradebook_2023.csv,
28729594,2023-02-24,INDIGOPNTS,NSE,EQ,buy,2,1018.3500,2036.70,,,,Zerodha,1100000024744032,,Tradebook_2023.csv,
28729596,2023-02-24,INDIGOPNTS,NSE,EQ,buy,2,1018.4000,2036.80,,,,Zerodha,1100000024744032,,Tradebook_2023.csv,
52462928,2023-03-02,PAGEIND,NSE,EQ,buy,1,37649.5000,37649.50,,,,Zerodha,1200000016287991,,Tradebook_2023.csv,
75356146,2023-03-06,TATAELXSI,NSE,EQ,buy,2,6249.0000,12498.00,,,,Zerodha,1300000001758265,,Tradebook_2023.csv,
26387460,2023-03-13,INDIGOPNTS,NSE,EQ,buy,3,1035.7000,3107.10,,,,Zerodha,1100000008526085,,Tradebook_2023.csv,
26387456,2023-03-13,IRCTC,NSE,EQ,buy,11,606.4000,6670.40,,,,Zerodha,1100000008526064,,Tradebook_2023.csv,
3450389,2023-03-13,ASIANPAINT,NSE,EQ,buy,1,2781.1499,2781.15,,,,Zerodha,1000000020717040,,Tradebook_2023.csv,
3450391,2023-03-13,ASIANPAINT,NSE,EQ,buy,1,2781.1499,2781.15,,,,Zerodha,1000000020717040,,Tradebook_2023.csv,
78908432,2023-03-13,TATAELXSI,NSE,EQ,buy,2,6132.3999,12264.80,,,,Zerodha,1300000021882321,,Tradebook_2023.csv,
78908433,2023-03-13,TATAELXSI,NSE,EQ,buy,1,6132.4502,6132.45,,,,Zerodha,1300000021882321,,Tradebook_2023.csv,
3450390,2023-03-13,ASIANPAINT,NSE,EQ,buy,1,2781.1499,2781.15,,,,Zerodha,1000000020717040,,Tradebook_2023.csv,
28895884,2023-03-13,IRCTC,NSE,EQ,buy,5,601.4000,3007.00,,,,Zerodha,1100000023370909,,Tradebook_2023.csv,
76017635,2023-03-16,TATACHEM,NSE,EQ,sell,1,945.1000,945.10,,,,Zerodha,1300000004998016,,Tradebook_2023.csv,
76017632,2023-03-16,TITAN,NSE,EQ,sell,1,2449.9500,2449.95,,,,Zerodha,1300000004998005,,Tradebook_2023.csv,
76017634,2023-03-16,TATAPOWER,NSE,EQ,sell,4,199.2500,797.00,,,,Zerodha,1300000004998009,,Tradebook_2023.csv,
76017636,2023-03-16,TATASTEEL,NSE,EQ,sell,9,104.1500,937.35,,,,Zerodha,1300000004998022,,Tradebook_2023.csv,
76017628,2023-03-16,TCS,NSE,EQ,sell,1,3181.0000,3181.00,,,,Zerodha,1300000004998001,,Tradebook_2023.csv,
76017631,2023-03-16,VOLTAS,NSE,EQ,sell,1,867.0000,867.00,,,,Zerodha,1300000004998003,,Tradebook_2023.csv,
76017630,2023-03-16,VOLTAS,NSE,EQ,sell,1,867.0000,867.00,,,,Zerodha,1300000004998003,,Tradebook_2023.csv,
76017629,2023-03-16,VOLTAS,NSE,EQ,sell,1,867.0000,867.00,,,,Zerodha,1300000004998003,,Tradebook_2023.csv,
25951573,2023-03-16,INDHOTEL,NSE,EQ,buy,27,312.7500,8444.25,,,,Zerodha,1100000005757218,,Tradebook_2023.csv,
1028506,2023-03-16,ADANIPORTS,NSE,EQ,sell,12,681.0500,8172.60,,,,Zerodha,1000000005443481,,Tradebook_2023.csv,
50947749,2023-03-16,NCC,NSE,EQ,buy,28,98.3000,2752.40,,,,Zerodha,1200000005343853,,Tradebook_2023.csv,
25969974,2023-03-16,IRBINVIT,NSE,EQ,buy,39,70.4100,2745.99,,,,Zerodha,1100000005883018,,Tradebook_2023.csv,
25969972,2023-03-16,DALBHARAT,NSE,EQ,buy,1,1778.7500,1778.75,,,,Zerodha,1100000005883001,,Tradebook_2023.csv,
50963031,2023-03-16,MIDHANI,NSE,EQ,sell,15,189.6000,2844.00,,,,Zerodha,1200000005448223,,Tradebook_2023.csv,
50963030,2023-03-16,MIDHANI,NSE,EQ,sell,20,189.6000,3792.00,,,,Zerodha,1200000005448223,,Tradebook_2023.csv,
76055856,2023-03-16,SAIL,NSE,EQ,buy,49,84.6500,4147.85,,,,Zerodha,1300000005230461,,Tradebook_2023.csv,
1045621,2023-03-16,APLAPOLLO,NSE,EQ,buy,1,1184.4500,1184.45,,,,Zerodha,1000000005541515,,Tradebook_2023.csv,
76055857,2023-03-16,TATASTEEL,NSE,EQ,buy,6,104.5000,627.00,,,,Zerodha,1300000005230463,,Tradebook_2023.csv,
50963761,2023-03-16,MOIL,NSE,EQ,buy,4,148.8000,595.20,,,,Zerodha,1200000005452699,,Tradebook_2023.csv,
76074625,2023-03-16,SHARDACROP,NSE,EQ,sell,10,432.5000,4325.00,,,,Zerodha,1300000005330716,,Tradebook_2023.csv,
26007942,2023-03-16,HINDALCO,NSE,EQ,sell,10,390.4000,3904.00,,,,Zerodha,1100000006133865,,Tradebook_2023.csv,
26007944,2023-03-16,FINCABLES,NSE,EQ,sell,1,766.0000,766.00,,,,Zerodha,1100000006133866,,Tradebook_2023.csv,
26007943,2023-03-16,FINCABLES,NSE,EQ,sell,1,766.0500,766.05,,,,Zerodha,1100000006133866,,Tradebook_2023.csv,
76074626,2023-03-16,TIMETECHNO,NSE,EQ,sell,52,74.5000,3874.00,,,,Zerodha,1300000005330721,,Tradebook_2023.csv,
26007950,2023-03-16,HGINFRA,NSE,EQ,sell,1,801.9500,801.95,,,,Zerodha,1100000006133907,,Tradebook_2023.csv,
1065715,2023-03-16,APARINDS,NSE,EQ,sell,3,2256.3501,6769.05,,,,Zerodha,1000000005652946,,Tradebook_2023.csv,
26007941,2023-03-16,HINDALCO,NSE,EQ,sell,1,390.4500,390.45,,,,Zerodha,1100000006133865,,Tradebook_2023.csv,
76074633,2023-03-16,SIYSIL,NSE,EQ,sell,2,444.0500,888.10,,,,Zerodha,1300000005330762,,Tradebook_2023.csv,
76074634,2023-03-16,SIYSIL,NSE,EQ,sell,8,444.0000,3552.00,,,,Zerodha,1300000005330762,,Tradebook_2023.csv,
50982123,2023-03-16,NCC,NSE,EQ,buy,48,98.7000,4737.60,,,,Zerodha,1200000005561757,,Tradebook_2023.csv,
1066570,2023-03-16,CASTROLIND,NSE,EQ,buy,6,112.0000,672.00,,,,Zerodha,1000000005657398,,Tradebook_2023.csv,
1066569,2023-03-16,CASTROLIND,NSE,EQ,buy,37,112.0000,4144.00,,,,Zerodha,1000000005657398,,Tradebook_2023.csv,
50982113,2023-03-16,JKLAKSHMI,NSE,EQ,buy,7,667.5000,4672.50,,,,Zerodha,1200000005561607,,Tradebook_2023.csv,
50982114,2023-03-16,PETRONET,NSE,EQ,buy,20,238.1500,4763.00,,,,Zerodha,1200000005561610,,Tradebook_2023.csv,
76075458,2023-03-16,WSTCSTPAPR,NSE,EQ,buy,2,493.8000,987.60,,,,Zerodha,1300000005335315,,Tradebook_2023.csv,
76075457,2023-03-16,RAILTEL,NSE,EQ,buy,46,103.4000,4756.40,,,,Zerodha,1300000005335312,,Tradebook_2023.csv,
76075434,2023-03-16,SUNTV,NSE,EQ,buy,2,422.1500,844.30,,,,Zerodha,1300000005335291,,Tradebook_2023.csv,
76493444,2023-03-31,SONATSOFTW,NSE,EQ,sell,5,784.6000,3923.00,,,,Zerodha,1300000007586020,,Tradebook_2023.csv,
1612214,2023-03-31,BAJFINANCE,NSE,EQ,buy,1,5604.0000,5604.00,,,,Zerodha,1000000008006230,,Tradebook_2023.csv,
532492,2023-04-10,ASIANPAINT,NSE,EQ,buy,1,2758.0000,2758.00,,,,Zerodha,1000000002833288,,Tradebook_2023.csv,
50497162,2023-04-10,MARICO,NSE,EQ,buy,10,474.4000,4744.00,,,,Zerodha,1200000002845721,,Tradebook_2023.csv,
50497176,2023-04-10,PNB,NSE,EQ,buy,100,47.2000,4720.00,,,,Zerodha,1200000002845790,,Tradebook_2023.csv,
25535811,2023-04-10,HDFCAMC,NSE,EQ,buy,2,1747.5500,3495.10,,,,Zerodha,1100000003153159,,Tradebook_2023.csv,
25535812,2023-04-10,FINEORG,NSE,EQ,buy,1,4325.0000,4325.00,,,,Zerodha,1100000003153160,,Tradebook_2023.csv,
75819543,2023-04-10,TATAELXSI,NSE,EQ,buy,1,6091.9502,6091.95,,,,Zerodha,1300000004178829,,Tradebook_2023.csv,
25633107,2023-04-10,DMART,NSE,EQ,buy,1,3468.0000,3468.00,,,,Zerodha,1100000003769126,,Tradebook_2023.csv,
75819544,2023-04-10,VEDL,NSE,EQ,buy,10,270.5000,2705.00,,,,Zerodha,1300000004178830,,Tradebook_2023.csv,
661862,2023-04-10,ASTRAL,NSE,EQ,buy,2,1399.9500,2799.90,,,,Zerodha,1000000003703877,,Tradebook_2023.csv,
75819545,2023-04-10,YESBANK,NSE,EQ,buy,200,15.2500,3050.00,,,,Zerodha,1300000004178831,,Tradebook_2023.csv,
26023607,2023-04-17,HCLTECH,NSE,EQ,buy,1,1019.5500,1019.55,,,,Zerodha,1100000004510090,,Tradebook_2023.csv,
26023606,2023-04-17,INFY,NSE,EQ,buy,5,1224.1500,6120.75,,,,Zerodha,1100000004510089,,Tradebook_2023.csv,
75748734,2023-04-17,TCS,NSE,EQ,buy,1,3111.3999,3111.40,,,,Zerodha,1300000003824444,,Tradebook_2023.csv,
26023609,2023-04-17,HCLTECH,NSE,EQ,buy,1,1019.5500,1019.55,,,,Zerodha,1100000004510090,,Tradebook_2023.csv,
50700760,2023-04-17,PERSISTENT,NSE,EQ,buy,2,4048.0000,8096.00,,,,Zerodha,1200000003677031,,Tradebook_2023.csv,
26023608,2023-04-17,HCLTECH,NSE,EQ,buy,4,1019.5500,4078.20,,,,Zerodha,1100000004510090,,Tradebook_2023.csv,
26023610,2023-04-17,HCLTECH,NSE,EQ,buy,1,1019.5500,1019.55,,,,Zerodha,1100000004510090,,Tradebook_2023.csv,
50700753,2023-04-17,MPHASIS,NSE,EQ,buy,2,1699.4500,3398.90,,,,Zerodha,1200000003677000,,Tradebook_2023.csv,
50700755,2023-04-17,OFSS,NSE,EQ,buy,2,3300.0000,6600.00,,,,Zerodha,1200000003677006,,Tradebook_2023.csv,
50700754,2023-04-17,LTIM,NSE,EQ,buy,1,4275.7500,4275.75,,,,Zerodha,1200000003677001,,Tradebook_2023.csv,
50700752,2023-04-17,KPITTECH,NSE,EQ,buy,7,829.8000,5808.60,,,,Zerodha,1200000003676987,,Tradebook_2023.csv,
558240,2023-04-17,COFORGE,NSE,EQ,buy,1,3804.4500,3804.45,,,,Zerodha,1000000003278827,,Tradebook_2023.csv,
75748733,2023-04-17,TECHM,NSE,EQ,buy,5,1013.4000,5067.00,,,,Zerodha,1300000003824436,,Tradebook_2023.csv,
75748735,2023-04-17,TCS,NSE,EQ,buy,2,3111.4500,6222.90,,,,Zerodha,1300000003824444,,Tradebook_2023.csv,
76771892,2023-05-19,TITAN,NSE,EQ,sell,6,2693.9500,16163.70,,,,Zerodha,1300000009466562,,Tradebook_2023.csv,
26202295,2023-06-09,INFY,NSE,EQ,buy,1,1273.6500,1273.65,,,,Zerodha,1100000007036439,,Tradebook_2023.csv,
26202293,2023-06-09,INFY,NSE,EQ,buy,1,1273.6500,1273.65,,,,Zerodha,1100000007036439,,Tradebook_2023.csv,
76164549,2023-06-09,TCS,NSE,EQ,buy,2,3230.8000,6461.60,,,,Zerodha,1300000005945707,,Tradebook_2023.csv,
26202292,2023-06-09,INFY,NSE,EQ,buy,1,1273.6500,1273.65,,,,Zerodha,1100000007036439,,Tradebook_2023.csv,
26202294,2023-06-09,INFY,NSE,EQ,buy,1,1273.6500,1273.65,,,,Zerodha,1100000007036439,,Tradebook_2023.csv,
26225351,2023-06-09,HDFCAMC,NSE,EQ,buy,1,1930.7000,1930.70,,,,Zerodha,1100000007167528,,Tradebook_2023.csv,
26225350,2023-06-09,HDFCAMC,NSE,EQ,buy,2,1930.4500,3860.90,,,,Zerodha,1100000007167528,,Tradebook_2023.csv,
76229159,2023-06-09,SFL,NSE,EQ,buy,5,1019.9500,5099.75,,,,Zerodha,1300000006292043,,Tradebook_2023.csv,
51155397,2023-06-09,JKPAPER,NSE,EQ,buy,15,326.0000,4890.00,,,,Zerodha,1200000006778465,,Tradebook_2023.csv,
26139008,2023-06-16,GHCL,NSE,EQ,sell,1,500.0500,500.05,,,,Zerodha,1100000006473814,,Tradebook_2023.csv,
51159586,2023-06-16,JKLAKSHMI,NSE,EQ,sell,7,723.6000,5065.20,,,,Zerodha,1200000005973576,,Tradebook_2023.csv,
26139009,2023-06-16,GHCL,NSE,EQ,sell,4,500.0500,2000.20,,,,Zerodha,1100000006473814,,Tradebook_2023.csv,
26139005,2023-06-16,FINCABLES,NSE,EQ,sell,6,871.6000,5229.60,,,,Zerodha,1100000006473774,,Tradebook_2023.csv,
26139003,2023-06-16,GHCLTEXTIL,NSE,EQ,sell,9,62.1000,558.90,,,,Zerodha,1100000006473769,,Tradebook_2023.csv,
51159573,2023-06-16,MAHSEAMLES,NSE,EQ,sell,2,479.1500,958.30,,,,Zerodha,1200000005973535,,Tradebook_2023.csv,
51159572,2023-06-16,PETRONET,NSE,EQ,sell,20,227.7000,4554.00,,,,Zerodha,1200000005973534,,Tradebook_2023.csv,
26139007,2023-06-16,GHCL,NSE,EQ,sell,4,500.0500,2000.20,,,,Zerodha,1100000006473814,,Tradebook_2023.csv,
76031713,2023-06-16,RAILTEL,NSE,EQ,sell,46,129.0500,5936.30,,,,Zerodha,1300000005113277,,Tradebook_2023.csv,
76031740,2023-06-16,VOLTAMP,NSE,EQ,sell,1,4138.0000,4138.00,,,,Zerodha,1300000005113345,,Tradebook_2023.csv,
76032317,2023-06-16,SUNTV,NSE,EQ,buy,2,440.5000,881.00,,,,Zerodha,1300000005116021,,Tradebook_2023.csv,
784105,2023-06-16,ARVIND,NSE,EQ,buy,31,134.3000,4163.30,,,,Zerodha,1000000004737702,,Tradebook_2023.csv,
784104,2023-06-16,ARVIND,NSE,EQ,buy,10,134.3000,1343.00,,,,Zerodha,1000000004737702,,Tradebook_2023.csv,
26139568,2023-06-16,GESHIP,NSE,EQ,buy,3,777.0000,2331.00,,,,Zerodha,1100000006477386,,Tradebook_2023.csv,
51160070,2023-06-16,PCBL,NSE,EQ,buy,34,160.8500,5468.90,,,,Zerodha,1200000005977100,,Tradebook_2023.csv,
26139566,2023-06-16,HGINFRA,NSE,EQ,buy,1,831.0000,831.00,,,,Zerodha,1100000006477379,,Tradebook_2023.csv,
76032325,2023-06-16,TATACHEM,NSE,EQ,buy,6,966.4500,5798.70,,,,Zerodha,1300000005116096,,Tradebook_2023.csv,
26139569,2023-06-16,GESHIP,NSE,EQ,buy,4,777.0000,3108.00,,,,Zerodha,1100000006477386,,Tradebook_2023.csv,
76032326,2023-06-16,TORNTPOWER,NSE,EQ,buy,8,664.7500,5318.00,,,,Zerodha,1300000005116097,,Tradebook_2023.csv,
26178600,2023-06-16,GPPL,NSE,EQ,sell,6,116.1000,696.60,,,,Zerodha,1100000006731822,,Tradebook_2023.csv,
26178599,2023-06-16,DALBHARAT,NSE,EQ,sell,1,2275.0500,2275.05,,,,Zerodha,1100000006731810,,Tradebook_2023.csv,
51200983,2023-06-16,NCC,NSE,EQ,sell,8,122.4000,979.20,,,,Zerodha,1200000006231218,,Tradebook_2023.csv,
26179331,2023-06-16,HGINFRA,NSE,EQ,buy,3,829.5500,2488.65,,,,Zerodha,1100000006735775,,Tradebook_2023.csv,
26196861,2023-06-16,IEX,NSE,EQ,sell,6,124.8500,749.10,,,,Zerodha,1100000006837127,,Tradebook_2023.csv,
76093115,2023-06-16,SJVN,NSE,EQ,sell,21,38.8000,814.80,,,,Zerodha,1300000005398369,,Tradebook_2023.csv,
51217274,2023-06-16,NHPC,NSE,EQ,sell,26,44.9500,1168.70,,,,Zerodha,1200000006334105,,Tradebook_2023.csv,
76093822,2023-06-16,TATAPOWER,NSE,EQ,buy,7,222.4500,1557.15,,,,Zerodha,1300000005401150,,Tradebook_2023.csv,
833822,2023-06-16,BPCL,NSE,EQ,buy,3,376.0500,1128.15,,,,Zerodha,1000000005047352,,Tradebook_2023.csv,
26216851,2023-06-16,HDFC,NSE,EQ,sell,1,2634.6499,2634.65,,,,Zerodha,1100000006958141,,Tradebook_2023.csv,
26216852,2023-06-16,HDFC,NSE,EQ,sell,5,2634.6499,13173.25,,,,Zerodha,1100000006958141,,Tradebook_2023.csv,
846943,2023-06-16,ASTRAL,NSE,EQ,sell,2,1982.6000,3965.20,,,,Zerodha,1000000005130221,,Tradebook_2023.csv,
26216853,2023-06-16,HINDUNILVR,NSE,EQ,sell,1,2702.6001,2702.60,,,,Zerodha,1100000006958143,,Tradebook_2023.csv,
26216897,2023-06-16,ITC,NSE,EQ,sell,12,452.0000,5424.00,,,,Zerodha,1100000006958366,,Tradebook_2023.csv,
76111695,2023-06-16,REDINGTON,NSE,EQ,sell,22,188.3500,4143.70,,,,Zerodha,1300000005488873,,Tradebook_2023.csv,
76111694,2023-06-16,REDINGTON,NSE,EQ,sell,1,188.3500,188.35,,,,Zerodha,1300000005488873,,Tradebook_2023.csv,
51236358,2023-06-16,LAOPALA,NSE,EQ,sell,6,412.0000,2472.00,,,,Zerodha,1200000006444406,,Tradebook_2023.csv,
51236357,2023-06-16,LAOPALA,NSE,EQ,sell,1,412.0000,412.00,,,,Zerodha,1200000006444406,,Tradebook_2023.csv,
51236355,2023-06-16,PIDILITIND,NSE,EQ,sell,1,2695.5000,2695.50,,,,Zerodha,1200000006444378,,Tradebook_2023.csv,
51236356,2023-06-16,LAOPALA,NSE,EQ,sell,5,412.0000,2060.00,,,,Zerodha,1200000006444406,,Tradebook_2023.csv,
26217500,2023-06-16,INFY,NSE,EQ,buy,4,1286.6500,5146.60,,,,Zerodha,1100000006962068,,Tradebook_2023.csv,
76112298,2023-06-16,SCHAEFFLER,NSE,EQ,buy,3,3130.0000,9390.00,,,,Zerodha,1300000005492092,,Tradebook_2023.csv,
76112253,2023-06-16,RELIANCE,NSE,EQ,buy,1,2565.4500,2565.45,,,,Zerodha,1300000005492051,,Tradebook_2023.csv,
76112296,2023-06-16,SUNDARMFIN,NSE,EQ,buy,6,2595.0000,15570.00,,,,Zerodha,1300000005492085,,Tradebook_2023.csv,
76112297,2023-06-16,SCHAEFFLER,NSE,EQ,buy,2,3130.0000,6260.00,,,,Zerodha,1300000005492092,,Tradebook_2023.csv,
42949765,2023-07-03,PAGEIND,NSE,EQ,buy,1,37517.6484,37517.65,,,,Zerodha,1200000015574904,,Tradebook_2023.csv,
491641,2023-07-05,AWL,NSE,EQ,buy,10,408.3500,4083.50,,,,Zerodha,1000000002796934,,Tradebook_2023.csv,
64562365,2023-07-05,SYMPHONY,NSE,EQ,buy,5,896.8000,4484.00,,,,Zerodha,1300000023468578,,Tradebook_2023.csv,
4670400,2023-07-05,ATGL,NSE,EQ,buy,10,649.8500,6498.50,,,,Zerodha,1000000027843886,,Tradebook_2023.csv,
20986718,2023-07-14,DELTACORP,NSE,EQ,buy,25,183.5000,4587.50,,,,Zerodha,1100000005541456,,Tradebook_2023.csv,
25005957,2023-07-17,DMART,NSE,EQ,buy,3,3723.0000,11169.00,,,,Zerodha,1100000029440249,,Tradebook_2023.csv,
21871648,2023-08-03,DELTACORP,NSE,EQ,buy,25,187.2500,4681.25,,,,Zerodha,1100000011052047,,Tradebook_2023.csv,
62151480,2023-08-03,VEDL,NSE,EQ,buy,20,251.0500,5021.00,,,,Zerodha,1300000011295938,,Tradebook_2023.csv,
21912253,2023-08-03,INFY,NSE,EQ,buy,5,1360.3500,6801.75,,,,Zerodha,1100000011347135,,Tradebook_2023.csv,
3718022,2023-08-04,AAVAS,NSE,EQ,buy,6,1569.5500,9417.30,,,,Zerodha,1000000028489010,,Tradebook_2023.csv,
44921891,2023-08-04,KOTAKBANK,NSE,EQ,buy,5,1826.2000,9131.00,,,,Zerodha,1200000033725613,,Tradebook_2023.csv,
65345377,2023-08-04,RAJESHEXPO,NSE,EQ,buy,20,509.0000,10180.00,,,,Zerodha,1300000029819859,,Tradebook_2023.csv,
466331,2023-08-07,BANDHANBNK,NSE,EQ,buy,20,228.9000,4578.00,,,,Zerodha,1000000002316086,,Tradebook_2023.csv,
25957847,2023-08-07,DELTACORP,NSE,EQ,buy,30,181.4500,5443.50,,,,Zerodha,1100000032416963,,Tradebook_2023.csv,
192480,2023-08-08,ADANIPORTS,NSE,EQ,buy,7,787.9000,5515.30,,,,Zerodha,1000000000999998,,Tradebook_2023.csv,
60929651,2023-08-09,RAJESHEXPO,NSE,EQ,buy,8,524.9500,4199.60,,,,Zerodha,1300000004546836,,Tradebook_2023.csv,
60929650,2023-08-09,RAJESHEXPO,NSE,EQ,buy,2,524.9000,1049.80,,,,Zerodha,1300000004546836,,Tradebook_2023.csv,
45375004,2023-08-09,JPPOWER,NSE,EQ,buy,700,7.3000,5110.00,,,,Zerodha,1200000033010047,,Tradebook_2023.csv,
41408791,2023-08-14,JPPOWER,NSE,EQ,buy,600,7.2500,4350.00,,,,Zerodha,1200000007273526,,Tradebook_2023.csv,
61552378,2023-08-14,TARSONS,NSE,EQ,buy,6,554.5000,3327.00,,,,Zerodha,1300000006849882,,Tradebook_2023.csv,
